user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
Hv27msTnujGoT4p3VGbSkE,The World Atlas of Coffee: From beans to brewing - coffees explored| explained and enjoyed,James Hoffmann,Mitchell Beazley,9781784725716,English,6,5.0
iZGc58nmGaLYPXaZMKiWUt,Savory Cocktails: Sour Spicy Herbal Umami Bitter Smoky Rich Strong,Greg Henry,Simon and Schuster,9781612432618,English,9,4.7
QUCgKa6vWdgLcZ8TkQmJek,Speakeasy: The Employees Only Guide to Classic Cocktails Reimagined,Jason Kosmas,Ten Speed Press,9781607740872,English,3,4.4
Wax9Z9GasTYTnTHKgDavst,Batch Cocktails: Make-Ahead Pitcher Drinks for Every Occasion,Maggie Hoffman,Ten Speed Press,9780399582547,English,4,0
MU3VnpaG4Sxep8ETkt2a5S,Hungry Girl Happy Hour: 75 Recipes for Amazingly Fantastic Guilt-Free Cocktails and Party Foods,Lisa Lillien,St. Martin's Griffin,9781429934596,English,5,4.4
bnZkwGBMVkkRhxm5vUG3zE,The Bar Chef: A Modern Approach to Cocktails,Frankie Solarik,Harper Collins,9781443419055,English,6,5.0
nv63skDtHJvAVBvRthBj5B,Smuggler's Cove: Exotic Cocktails| Rum| and the Cult of Tiki,Martin Cate,Ten Speed Press,9781607747338,English,7,5.0
jPkwAztfcMiDDkRpsyEVNv,The Cocktail Guy: Infusions| distillations and innovative combinations,Rich Woods,Pavilion Books,9781911595823,English,6,0
MR4PfHauFkqC7tpTDA8jgW,Shake: A New Perspective on Cocktails,Eric Prum,Clarkson Potter,9780804186827,English,9,4.2
hyu4H9U9KHTZq7j2ZexCjX,How to Mix Drinks: Or| The Bon Vivant's Companion,Jerry Thomas,Andrews McMeel Publishing,9781449428273,English,7,4.3
8eB2sWZBVKXtqrwXerkRJE,Bar Chef: Handcrafted Cocktails,Christiaan Rollich,W. W. Norton & Company,9780393651577,English,5,0
Ks2SkwANYJcuJDmcRvJreb,The Curious Bartender: The artistry and alchemy of creating the perfect cocktail,Tristan Stephenson,Ryland Peters & Small,9781849759069,English,3,0
WSPxxRumng67biVF3e9Dwk,The Ultimate Bar Book: The Comprehensive Guide to Over 1|000 Cocktails,Mittie Hellmich,Chronicle Books,9780811872904,English,5,4.7
Gkb6hZkQk6Dc3dymP4EPCR,The Mixology of Astrology: Cosmic Cocktail Recipes for Every Sign,Aliza Kelly,Simon and Schuster,9781507208168,English,1,0
6fvbzHsC3VR5SpeVj2HTef,Meehan's Bartender Manual,Jim Meehan,Ten Speed Press,9781607748632,English,7,5.0
fDqtc75TzXzqPnxGEwwcfT,Batched & Bottled: Cocktails to make ahead,Max Venning,Hardie Grant Publishing,9781787132863,English,7,0
jBnRSBaFWX4nxnVkn3a2Xw,The Best Summer Drinks,Ray Foley,Sourcebooks| Inc.,9781402247330,English,2,5.0
A4HFHvAQRwpncCRRb7jcSa,Handcrafted Bitters: Simple Recipes for Artisanal Bitters and the Cocktails that Love Them,Will Budiaman,Callisto Media Inc.,9781623156312,English,0,4.0
6DMvsoXr6PY53G3kSdMPZU,The One-Bottle Cocktail: More than 80 Recipes with Fresh Ingredients and a Single Spirit,Maggie Hoffman,Ten Speed Press,9780399580055,English,4,5.0
8oVzGcAc4QDpQNNWtGD6oH,Amaro: The Spirited World of Bittersweet| Herbal Liqueurs| with Cocktails| Recipes| and Formulas,Brad Thomas Parsons,Ten Speed Press,9781607747499,English,2,4.7
b5m2zPwwStKH57XNJDi6g3,Drink Like a Man: The Only Cocktail Guide Anyone Really Needs,Ross McCammon,Chronicle Books,9781452143552,English,8,5.0
UKQKv8aixfDutnwnxqno7p,3 Ingredient Cocktails,J. K.  O'Hanlon,evenSO Press| LLC,9780988273924,English,4,0
PmropBEXePt8mwks9irWrD,The Essential Cocktail: The Art of Mixing Perfect Drinks,Dale DeGroff,Clarkson Potter,9780307762450,English,6,4.6
9TjU8XAEWHptjLmKEaGdRc,The Old-Fashioned: The Story of the World's First Classic Cocktail| with Recipes and Lore,Robert Simonson,Ten Speed Press,9781607745365,English,8,0
N8QTvr7TbZNgvrhWcDDUDt,American Cocktail: 50 Recipes That Celebrate the Craft of Mixing Drinks from Coast to Coast,Editors of Imbibe Magazine,Chronicle Books,9781452110332,English,8,4.3
HrBebKGikA6UpgNJhvaqGo,The Kentucky Bourbon Cocktail Book,Joy Perrine,University Press of Kentucky,9780813173580,English,1,3.0
o325no24SpNo5FgTjXeESB,The Complete Book of Mixed Drinks: Over 1|000 Alcoholic and Non-Alcoholic Cocktails,Anthony Dias Blue,Harper Collins,9780062031068,English,9,4.6
8JFiENb7VzhuRnh9HWhe8Z,50 Amazing Cocktails Inspired by Harry Potter,Archie Thomas,Andrews UK Limited,9781785386091,English,7,5.0
9F5QMc6YNrCAiXap2nSs7r,The Cocktail Club: A Year of Recipes and Tips for Spirited Tasting Parties,Maureen Christian-Petrosky,ABRAMS,9781613126004,English,0,4.8
EvuARGJE57yi8K5UYNsSt7,The Everything Bartender's Book: Your Complete Guide to Cocktails| Martinis| Mixed Drinks| and More!,Cheryl Charming,Simon and Schuster,9781440586347,English,0,5.0
N8JDP4DEBkJ6VCzN88GR6A,The 12 Bottle Bar: A Dozen Bottles. Hundreds of Cocktails. A New Way to Drink.,David Solmonson,Workman Publishing,9780761181385,English,4,3.8
M7kC4Ud3VAN37LKZQxBL9j,The Wildcrafted Cocktail: Make Your Own Foraged Syrups| Bitters| Infusions| and Garnishes; Includes Recipes for 45 One-of-a-Kind Mixed Drinks,Ellen Zachos,Storey Publishing,9781612127439,English,9,0
PjKCs3Vs368hBzFoHXE2A8,Death & Co: Modern Classic Cocktails| with More than 500 Recipes,David Kaplan,Ten Speed Press,9781607745266,English,2,5.0
c5xKDvT8LahwdG4w2ATzs7,Cocktails on Tap: The Art of Mixing Spirits and Beer,Jacob Grier,ABRAMS,9781613127797,English,9,5.0
eJ46Ad6CxgqgVFjj4z65C6,Fancy AF Cocktails: Drink Recipes from a Couple of Professional Drinkers,Ariana Madix,Houghton Mifflin Harcourt,9780358171980,English,4,5.0
bFWpHziyeUnLQQHoyHReJT,Apéritif: Cocktail Hour the French Way: A Recipe Book,Rebekah Peppler,Clarkson Potter,9781524761769,English,1,5.0
3W3SvwwxzegAGtoVRcNa58,Ultimate Little Cocktail Book,Ray Foley,Sourcebooks| Inc.,9781402250064,English,5,5.0
dxTs7PQkaj5N6a63NrMywQ,Vintage Spirits and Forgotten Cocktails: From the Alamagoozlum to the Zombie 100 Rediscovered Recipes and the Stories Behind Them,Ted Haigh,Quarry Books,9781616734756,English,7,4.6
2Pz97fGMe3qzWpbmTLsugm,Tacolicious: Festive Recipes for Tacos| Snacks| Cocktails| and More [A Cookbook],Sara Deseran,Ten Speed Press,9781607745631,English,4,4.6
kuZRTnC7N24zD99sBfVZhr,Trader Vic's Tiki Party!: Cocktails and Food to Share with Friends [A Cookbook],Stephen Siegelman,Ten Speed Press,9780307808639,English,7,5.0
S3hNKxW9vnN43TbTyj9TpR,Cocktail Codex: Fundamentals| Formulas| Evolutions,Alex Day,Ten Speed Press,9781607749714,English,5,5.0
i5Y2KQykbhdVxBGdNzxYyq,Eat Your Drink: Culinary Cocktails,Matthew Biancaniello,HarperCollins,9780062391292,English,0,5.0
ngS2ARm6rrMqPPfzynykCS,Make Your Own Soda: Syrup Recipes for All-Natural Pop| Floats| Cocktails| and More,Anton Nocito,Clarkson Potter,9780770433567,English,8,3.6
GJ8swchuc7qddE6z9fb5va,Classic Cocktails: Time-Honored Recipes for the Home Bartender,Amanda Hallay,Simon and Schuster,9781629149042,English,2,5.0
B7FfGeEfhpp4et54tDqahv,Martha Stewart's Appetizers: 200 Recipes for Dips| Spreads| Snacks| Small Plates| and Other Delicious Hors d' Oeuvres| Plus 30 Cocktails: A Cookbook,Martha Stewart,Clarkson Potter,9780307954633,English,8,4.3
QHgb3iXuBimMbP8M5X3h9g,The Classic Guide to Cocktails,Jerry Thomas,Amberley Publishing Limited,9781445647272,English,8,4.0
SoKPboyRLjqGCLhz68XoB5,Cocktails for a Crowd: More than 40 Recipes for Making Popular Drinks in Party-Pleasing Batches,Kara Newman,Chronicle Books,9781452124162,English,5,3.3
Nm9PXhhnRMarzJWZAqP2DB,Shake. Stir. Sip.: More than 50 Effortless Cocktails Made in Equal Parts,Kara Newman,Chronicle Books,9781452152745,English,5,0
h6sr7UjSmdDA3o5CFyCfFz,Imbibe! Updated and Revised Edition: From Absinthe Cocktail to Whiskey Smash| a Salute in Stories and Drinks to "Professor" Jerry Thomas| Pioneer of the American Bar,David Wondrich,Penguin,9780698181854,English,3,5.0
T9xKWXFux7MbPVYqzt5rYT,The Savoy Cocktail Book,Harry Craddock,Courier Dover Publications,9780486835181,English,7,4.0
P4YjqFgEpn6rqyJzD3SQMi,Keto Happy Hour: 50+ Low-Carb Craft Cocktails to Quench Your Thirst,Kyndra Holley,Victory Belt Publishing,,English,9,0
EG9qvVsH6sxrkShKDbxiXx,Worms Eat My Garbage| 35th Anniversary Edition: How to Set Up and Maintain a Worm Composting System: Compost Food Waste| Produce Fertilizer for Houseplants and Garden| and Educate Your Kids and Family,Mary Appelhof,Storey Publishing,9781612129488,English,0,4.2
VHwWRev74mpquwz2Utcwfk,Catification: Designing a Happy and Stylish Home for Your Cat (and You!),Jackson Galaxy,Penguin,9781101632314,English,1,4.7
YE6TepNisg6bg3zLi7WEdD,How the Queen Cleans Everything: Handy Advice for a Clean House| Cleaner Laundry| a,Linda Cobb,Simon and Schuster,9781439107485,English,3,5.0
EUatSbRSR28CxPYaMQPkhY,Rooted in Design: Sprout Home's Guide to Creative Indoor Planting,Tara Heibel,Ten Speed Press,9781607746980,English,7,5.0
UzWCSf5ErrYgML726zQUJh,Wood Pallet Projects: Cool and Easy-to-Make Projects for the Home and Garden,Chris Gleason,Fox Chapel Publishing,9781607650898,English,4,0
VFC2KCQ364vMd2aAQd3c4p,150 Best Terrace and Balcony Ideas,Irene Alegre,Harper Collins,9780062283375,English,4,4.6
jgiEML3XszLRW94vuKKjr8,Composting For Dummies,Cathy Cromell,John Wiley & Sons,9780470631263,English,3,4.0
aTPnJr9Wbz4nsUBjWK4Xkw,The Organic Composting Handbook: Techniques for a Healthy| Abundant Garden,Dede Cummings,Simon and Schuster,9781629142609,English,5,0
6XMGn8FyWVLsLskuAgEmcQ,SOUTHERN LIVING Small Space Ideas,The Editors of Southern Living,Time Inc. Books,9780848756185,English,5,5.0
Zar7srSfNkkHRdmkU2P6e2,Natural Solutions for Cleaning & Wellness: Health Remedies and Green Cleaning Solutions Without Toxins or Chemicals,Halle Cottis,Page Street Publishing,9781624143359,English,3,0
Yg6u75Lt22526Ztkwv2HPE,No-Waste Kitchen Gardening: Regrow Your Leftover Greens| Stalks| Seeds| and More,Katie Elzer-Peters,Cool Springs Press,9780760361610,English,3,4.0
dHrS4x84QjE9XK3txUYZhN,The Complete Idiot's Guide to Self-Sufficient Living: Live a Simpler| Less Dependent Lifestyle—Without Feeling Deprived,Jerome D. Belanger,Penguin,9781101152041,English,1,4.0
JKQokZTmSrjW6U9KSKzfTE,SOUTHERN LIVING 101 Decorating Ideas: The Ultimate Guide to Southern Style,The Editors of Southern Living,Time Inc. Books,9780848750985,English,7,5.0
Z7fyc4CQhJR2gYr4xd6CP3,Japanese Ikebana for Every Season,Yuji Ueno,Tuttle Publishing,9781462914289,English,5,0
XfnpJKkz2Jt78b88RzkTSi,The Dirt-Cheap Green Thumb: 400 Thrifty Tips for Saving Money| Time| and Resources as You Garden,Rhonda Massingham Hart,Storey Publishing,9781603426664,English,7,1.0
SLmTS7mHyVJhXAM3oSFD8w,Mexican Country Style| Pb,Karen Witynski,Gibbs Smith,9781423610281,English,1,0
cvrgbKgm5unLyiTtVoaWQH,A Family Guide to Waste-free Living,Lauren Carter,Plum,9781760785055,English,8,5.0
CmT5oVA7o6dxCTDkKFQ2mj,The Kew Gardener’s Guide to Growing House Plants: The art and science to grow your own house plants,Kay Maguire,White Lion Publishing,9780711240384,English,2,5.0
EMh7NND6PGeVENQCjLQxMt,The Unexpected Houseplant: 220 Extraordinary Choices for Every Spot in Your Home,Tovah Martin,Timber Press,9781604694260,English,3,3.8
C5PZ55tYJ5QagEAugqqAvF,Backyard Farming: Composting,Kim Pezza,Hatherleigh Press,9781578265879,English,5,4.0
UFZiDLsmqFkcKUFsHJ47Sa,Black & Decker The Complete Outdoor Builder: From Arbors to Walkways: 150 DIY Projects,Editors of CPi,Creative Publishing international,9781616733964,English,4,4.8
Ve8YoWT2fZ7GoFFp938YJi,Wood Plank Projects: 30 Simple and Creative DIY Décor Ideas for Your Home and Garden,Carrie Spalding,Simon and Schuster,9781510742956,English,7,0
nsdmG5ZyVDmi96cYezUGmw,Be Your Own House Contractor: Save 25% without Lifting a Hammer,Carl Heldmann,Storey Publishing,9781603425902,English,2,4.3
hvBebQvq6AZRhUSgutZXGj,Ridiculously Simple Furniture Projects: Great Looking Furniture Anyone Can Build,Spike Carlsen,Linden Publishing,9781610350044,English,1,3.5
LaHfhvDCC8jMHHNRrEdFW3,Mary's Household Tips and Tricks: Your Guide to Happiness in the Home,Mary Berry,Penguin UK,9780718185459,English,7,4.7
mUcxGNDVND6iB5hTcL5Z8e,French Country Cottage,Courtney Allison,Gibbs Smith,9781423648932,English,2,4.0
AgM4i3cPV2kTMoYnmVvBxS,How to Grow Mushrooms: Grow Your Own Mushrooms Garden Guide,Esme Coriander,Lulu Press| Inc,9781312598089,English,3,0
FXyS6C8QW7JPYD6fBc4Fca,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondo,Ten Speed Press,9781607747314,English,3,3.5
BVBu6q4QyX3yPabPd6iMER,The Secret In Growing Big| Juicy and Delicious Tomatoes: All the Things You Must Know to Grow the Best Tomatoes,Christopher Turner,Lulu Press| Inc,9781304286956,English,9,0
UuK8Qb6jduATeeQ7byXxFm,Practical Houseplant Book,Zia Allaway,Penguin,9781465477873,English,6,0
kmVwv8S2VdGXUxdcaKLppm,5 Contractor Spec House Plans Blueprints Construction Drawings 1200 Sq Ft to 1800 Sq Ft 3 Bedroom 2 Bath,John Davidson,JD-Biz Corp Publishing,9781311350756,English,5,4.6
Q4KGJfxD5sXA7nWPtCBJuC,50 Simple Indoor Miniature Gardens: Decorating Your Home with Indoor Plants,Catherine Delvaux,Fox Chapel Publishing,9781607657262,English,7,0
hEawtDgUgJ67XfVkjvaRAC,The Naked Truth About Gardening| the Bare Essentials: The Anyone Can Grow Plants Guide to Hobby Gardening Indoors & Outdoors,Down and Dirty Enterprises,AuthorHouse,9781438982625,English,4,0
34S3p9JmFwSx6AGCQYLFXf,Vegetable Gardening Wisdom: Daily Advice and Inspiration for Getting the Most from Your Garden,Kelly Smith Trimble,Storey Publishing,9781635861426,English,4,0
6zWx9yn2RDF2zLFLE9YuNL,Create your dream house and garden: 52 brilliant little ideas for big home improvements,Lizzie O'Prey,Infinite Ideas,9781908864529,English,4,3.0
Sc5sbU42SLk2tyrJgy7cV5,I Garden - Urban Style,Reggie Solomon,Penguin,9781440314001,English,1,0
QtZ63Zi6Q4tgjVV7fxsF9C,Everyday Monet: A Giverny-Inspired Gardening and Lifestyle Guide to Living Your Best Impressionist Life,Aileen Bordman,HarperCollins,9780062692986,English,9,0
7bP4f4bq4Zs535u4ABcmHM,Creating with Concrete and Mosaic: Fun and Decorative Ideas for Your Home and Garden,Sania Hedengren,Simon and Schuster,9781634501088,English,3,0
AviXXnXZtuwYdNWH2TU7N7,Do-It-Yourself Garden Projects and Crafts: 60 Planters| Bird Houses| Lotion Bars| Garlands| and More,Wolfe Debbie,Simon and Schuster,9781510737167,English,6,0
bTNxZW4vpDmxNg7YRb8ZkC,Growing Trees & Shrubs Indoors: Breathe New Life into Your Home with Large Plants,D. J. Herda,New Society Publisher,9781771423014,English,4,0
6Y4uSBCCGwuAQPGydghJmW,Urban Garden Design,Kate Gould,Kyle Books,9780857837639,English,8,0
6iuJoyduTvTBKuCAKfy5xu,Composting Inside and Out: The comprehensive guide to reusing trash| saving money and enjoying the benefits of organic gardening,Stephanie Davies,Penguin,9781440218774,English,9,3.0
MEc7QC7asHdqdRh3jcJzoP,Inside Outside: A Sourcebook of Inspired Garden Rooms,Linda O'Keeffe,Timber Press,9781604699197,English,3,0
EYSYiBn4H6FymSqo6Thg7g,Sustainable Living: Practical Eco-Friendly Tips for Green Living and Self-Sufficiency in the 21st Century - [Special Edition Collection],Sustainable Stevie,Sustainable Stevie,,English,5,3.5
GrM8Vhxh6bCmKKp6cwdCcb,Twisted Oak: A Journey to Create a Self-Sustaining Life and Home,Kristina Munroe PE,eBookIt.com,9781456630140,English,3,0
LZEoG5DZ8NXbMG5hfk2gzy,The Essential Guide to Self-Sufficient Living: Vegetable Gardening| Canning and Fermenting| Keeping Chickens| and More,Abigail Gehring,Simon and Schuster,9781510764194,English,3,0
TvCqTdBftbSSYZxLPTHj3s,Little House in the Suburbs: Backyard farming and home skills for self-sufficient living,Deanna Caswell,Penguin,9781440323836,English,5,0
T8W5NYwvNSWDKh3XeyHJAT,The Self-Sufficiency Handbook: Your Complete Guide to a Self-Sufficient Home| Garden| and Kitchen,Alan Bridgewater,Fox Chapel Publishing,9781620082355,English,7,0
VSABNLo29cPmyrWqQhg3TQ,Create your dream house and garden: 52 brilliant little ideas for big home improvements,Lizzie O'Prey,Infinite Ideas,9781907518072,English,0,0
DiKV27yWqMzP4scW2vVukq,Outside the Not So Big House: Creating the Landscape of Home,Julie Moir Messervy,Taunton Press,9781600850202,English,9,2.0
iWLcDNvhePVaPDFbDDASVx,The Big Book of Backyard Cooking: 250 Favorite Recipes for Enjoying the Great Outdoors,Betty Rosbottom,Chronicle Books,9781452132853,English,7,4.5
bgNxxEmCYHEepfdXFxtVsR,Crackers & Dips: More than 50 Handmade Snacks,Ivy Manning,Chronicle Books,9781452124179,English,1,2.5
RSjL6hGG7wsUurgKgf27Rm,Cooking for a Crowd: Menus| Recipes| and Strategies for Entertaining 10 to 50: A Cookbook,Susan Wyler,Rodale Books,9781609612139,English,7,4.2
YmNDgspcotqqNeG7uamFbH,Better than Beauty: A Guide to Charm,Helen Valentine,Chronicle Books,9781452103747,English,6,3.7
HdN2wyEwbFDroXsuLr7MBh,Cheese & Wine: A Guide to Selecting| Pairing| and Enjoying,Janet Fletcher,Chronicle Books,9781452111490,English,0,5.0
8CaqR3vn9Mhn7isd4LziCY,I Like You: Hospitality Under the Influence,Amy Sedaris,Grand Central Publishing,9780446545112,English,4,4.1
cdRSVFNY8XswqVQvwEyGSk,Paula Deen Celebrates!: Best Dishes and Best Wishes for the Best Times of Your Life,Paula Deen,Simon and Schuster,9781416588566,English,1,4.5
cZBTV2pxsTLkTS3B9CFWYY,Party Vegan: Fabulous| Fun Food for Every Occasion,Robin Robertson,Houghton Mifflin Harcourt,9780544187634,English,6,3.4
YuoujuuySRGv8kLT8fRytp,Simple Times: Crafts for Poor People,Amy Sedaris,Grand Central Publishing,9781455584437,English,1,3.7
JTZ7JYKkbqX5AAXxuWpNak,101 Margaritas,Kim Haasarud,Houghton Mifflin Harcourt,9780544189256,English,8,4.4
LmBQZwWLebq3P4eFEE4vgh,MasterChef: The Ultimate Cookbook,The Contestants and Judges of MasterChef,Rodale Books,9781609615130,English,4,3.8
CrNqst7abf38p2JffcenNN,Porch Parties: Cocktail Recipes and Easy Ideas for Outdoor Entertaining,Denise Gee,Chronicle Books,9781452100395,English,4,3.2
cFYXzRBZ64A7ZhibUNWAfN,Handmade Hostess: 12 Imaginative Party Ideas for Unforgettable Entertaining 36 Sewing & Craft Projects • 12 Desserts,Kelly Lee-Creel,C&T Publishing Inc,9781607055617,English,5,0
WkeHYqPWPrmvUKc8ZZpZJk,Michael Chiarello's Easy Entertaining Deck: 50 Irresistibly Simple Recipes,Michael Chiarello,Chronicle Books,9780811871693,English,0,0
N2GZpdjhwrc9MnfTVcyPwk,Master Basic Plumbing And Central Heating: A quick guide to plumbing and heating jobs| including basic emergency repairs,Roy Treloar,Teach Yourself,9781444129090,English,1,0
VgNNdxh4vg5bBvtY5jcUAm,Guide to Concrete: Masonry & Stucco Projects,Phil Schmidt,Cool Springs Press,9781616737894,English,6,5.0
JNDxnNzjRuHYHzg2zWAVKe,The Bed Bug Book: The Complete Guide to Prevention and Extermination,Ralph H. Maestre,Simon and Schuster,9781626367142,English,3,5.0
K5ayQtAAeg7SMXa94XrURg,Install Your Own Solar Panels: Designing and Installing a Photovoltaic System to Power Your Home,Joseph Burdick,Storey Publishing,9781612128269,English,6,4.6
49jmt5v3RRXUVGt7Swng5e,How To Build And Frame Stairs With Odd Shapes,Greg Vanden Berge,Greg Vanden Berge,9781539873549,English,7,5.0
RNCoXTcMaUPE7Dai4jH6Bs,Crafting with Wood Pallets: Projects for Rustic Furniture| Decor| Art| Gifts and more,Becky Lamb,Simon and Schuster,9781612434971,English,7,4.4
nUcy2CKn5LdQkiMe3z2Ec9,The Tool Book: A Tool-Lover's Guide to Over 200 Hand Tools,Phil Davy,Penguin,9781465477675,English,6,0
MTYvVyeg93cFMzN4UMjGHY,Natural Skincare Recipes: Over 30 Recipes That You Can Make In Your Own Kitchen,Jamie Geurtjens,eBookIt.com,9781456622725,English,7,4.6
4urr4HEPA2c2WDYp9WWHRS,The Mini Farming Handbook,Brett L. Markham,Simon and Schuster,9781629142876,English,3,0
8eiCRxy5kJSovn2efxRCTw,Solar Rooftop DIY: The Homeowner's Guide to Installing Your Own Photovoltaic Energy System (Countryman Know How),Mike Sullivan,The Countryman Press,9781581575330,English,9,4.2
Jz3QhgvHUiKy823777XJe8,Organizing For Dummies,Eileen Roth,John Wiley & Sons,9781118053713,English,8,4.5
SWu7rKDPH5tZkp7iVqW72F,The Outdoor Shower: Creative design ideas for backyard living| from the functional to the fantastic,Ethan Fierro,Storey Publishing,9781612122694,English,6,3.3
CdvbCMShBRGYmJ7scwxDKC,Air conditioning and Refrigeration Repair Made Easy: Complete Troubleshooting Charts And Repair Guides For Commercial,Hooman Gohari,Xlibris Corporation,9781465333841,English,7,4.2
3fRmtYV29CuiLaFH9Q7j7D,Fix It| Make It| Grow It| Bake It: The D.I.Y. Guide to the Good Life,Billee Sharp,Simon and Schuster,9781573445306,English,7,4.0
kwm9BEGygkz2nAQaCS2gTX,Woodworking For Dummies,Jeff Strong,John Wiley & Sons,9781118053294,English,4,4.3
fKXoLRpEtbAdV4pzyutvvq,The Mini Farming Bible: The Complete Guide to Self-Sufficiency on ¼ Acre,Brett L. Markham,Simon and Schuster,9781632200471,English,0,4.7
GXyN34kDsw7LQHpu9pmjTw,Woodworking FAQ: The Workshop Companion: Build Your Skills and Know-How for Making Great Projects,Spike Carlsen,Storey Publishing,9781603428316,English,9,4.2
gEMvjMp6TyF8nxFEU3uCip,Taunton's Wiring Complete: Expert Advice from Start to Finish,Michael W. Litchfield,Taunton Press,9781600852565,English,8,4.0
evWHYbhBE4wwy6VcX4MwBa,Root Cellaring: Natural Cold Storage of Fruits & Vegetables,Mike Bubel,Storey Publishing,9781603422208,English,4,4.5
mRC9onE75iga6pyCsjPVXQ,Microshelters: 59 Creative Cabins| Tiny Houses| Tree Houses| and Other Small Structures,Derek “Deek” Diedricksen,Storey Publishing,9781612123547,English,4,4.2
V24vsZLP6ACixahUKn56DL,The Art and Craft of Cabinet-Making - A Practical Handbook to The Constuction of Cabinet Furniture,David Denning,Read Books Ltd,9781447496397,English,2,0
8pZ4Hqkq5r4AYXJP7c5HAk,Cassell's Carpentry and Joinery - Comprising Notes on Materials| Processes| Principles| and Practice| Including about 1800 Engravings and Twelve Plates,Paul N. Hasluck,Read Books Ltd,9781473347083,English,5,5.0
gqPaPs3swuagyQQ29NhDxJ,Little House Living: The Make-Your-Own Guide to a Frugal| Simple| and Self-Sufficient Life,Merissa A. Alink,Simon and Schuster,9781501104299,English,7,4.8
3JKcJuv3LFYEfNi7RKuKPk,Hinch Yourself Happy: All The Best Cleaning Tips To Shine Your Sink And Soothe Your Soul,Mrs Hinch,Penguin UK,9780241399767,English,9,4.3
VCbS225aed4uWKnxwwNvxs,The Simple Living Handbook: Discover the Joy of a De-Cluttered Life,Lorilee Lippincott,Simon and Schuster,9781626362055,English,4,0
bPd9yiBMUaiaYBAe5EY5gX,Lawn Geek: Tips and Tricks for the Ultimate Turf From the Guru of Grass,Trey Rogers,Penguin,9781101210864,English,6,3.0
YWbbUhy5R79qpp5hBDed9D,Build Your Own Kitchen Cabinets,Danny Proulx,Penguin,9781440316326,English,2,5.0
DxQV7FUTtkjMHw5BgfpXSN,I Can Do That! Woodworking Projects: 17 quality furniture projects that require minimal tools and experience,David Thiel,Penguin,9781558709577,English,5,2.5
ACp83dJQtX9CjCkagDKz2j,Forge-Practice - Elementary,John Lord Bacon,Read Books Ltd,9781473339705,English,9,0
PsEYbMtL6hGJDJD2Ss4ss2,The Urban Woodsman,Max Bainbridge,Octopus Books,9780857835857,English,5,4.0
mSvVbgaCVDM6Mbb4DtLz3a,HomeSkills: Plumbing: Install & Repair Your Own Toilets| Faucets| Sinks| Tubs| Showers| Drains,Editors of Cool Springs Press,Cool Springs Press,9781610588522,English,3,4.5
d6v6LU6jYhm6vx2RUmB9Bt,Silver Jewelry Making: An Easy & Complete Step by Step Guide,Janet Evans,Speedy Publishing LLC,9781628840773,English,7,2.9
YhrJ8MuajxzGWYe25d3JJU,The Get Organized Answer Book,Jamie Novak,Sourcebooks| Inc.,9781402223426,English,5,4.8
2dceuWEQK9Kbzn6mShd76u,Taunton's Plumbing Complete: Expert Advice from Start to Finish,Rex Cauldwell,Taunton Press,9781561588558,English,7,4.3
3teegwRwqkvBzeGekkti5F,Danny Proulx's 50 Shop-Made Jigs & Fixtures: Jigs & Fixtures For Every Tool in Your Shop,Danny Proulx,Penguin,9781440316234,English,1,4.7
9NfHbxSenvMWHYxyn3LXtu,The One-Minute Cleaner Plain & Simple: 500 Tips for Cleaning Smarter| Not Harder,Donna Smallin,Storey Publishing,9781603422116,English,7,4.5
AS7ecuFT2BZiaFk3e8M4Dv,The Complete Idiot's Guide to Dehydrating Foods: Simple Techniques and Over 170 Recipes for Creating and Using Dehydrated Foods,Jeanette Hurt,Penguin,9781615643769,English,5,4.5
Xi7XW8hLbyxJi4TUSrvnPQ,Heat-Treatment of Steel: A Comprehensive Treatise on the Hardening| Tempering| Annealing and Casehardening of Various Kinds of Steel: Including High-speed| High-Carbon| Alloy and Low Carbon Steels| Together with Chapters on Heat-Treating Furnaces and on Hardness Testing,Erik Oberg,Read Books Ltd,9781473339798,English,3,0
HYP3Tz5y4gXGr4NtaLc2Wj,The Pocket Idiot's Guide to Home Inspections,Bobbi Dempsey,Penguin,9781440696183,English,7,5.0
BmNDP9rgLypfXkrTiEc3Dq,Deceptive Desserts: A Lady's Guide to Baking Bad!,Christine McConnell,Simon and Schuster,9781942872245,English,9,4.9
U2Ez4MWNyKxmQWcRMwo523,The Backyard Homestead Seasonal Planner: What to Do & When to Do It in the Garden| Orchard| Barn| Pasture & Equipment Shed,Ann Larkin Hansen,Storey Publishing,9781612126982,English,2,0
WGQdKyeezeCBBbYnwjDzaB,All You Need Is Less: The Eco-friendly Guide to Guilt-Free Green Living and Stress-Free Simplicity,Madeleine Somerville,Simon and Schuster,9781936740918,English,1,3.9
UyGci3DrK3LZpTy2oBZoVz,PlyDesign: 73 Distinctive DIY Projects in Plywood (and other sheet goods),Philip Schmidt,Storey Publishing,9781603428323,English,2,3.8
BVfxaaK9CXwbVtTwyB5Xx7,Joey Green's Cleaning Magic: 2|336 Ingenious Cleanups Using Brand-Name Products,Joey Green,Rodale Books,9781605291017,English,4,5.0
